date_time,maxtempC,tmean90,tmean,tmean_3D,Excess_Heat_Index,Heat_Stress,Excess_Heat_Factor,Heat_Condition,Heat_Wave
2021-02-02,36,35.6,29.0,28.5,-3.5,27.588333333333335,-96.55916666666667,0,False
2021-02-03,35,35.6,28.5,28.666666666666668,-3.333333333333332,27.75388888888889,-92.51296296296294,0,False
2021-02-04,34,35.6,27.5,28.333333333333332,-3.666666666666668,27.419444444444444,-100.537962962963,0,False
2021-02-05,31,35.6,26.0,27.333333333333332,-4.666666666666668,26.41722222222222,-123.2803703703704,0,False
2021-02-06,34,35.6,27.0,26.833333333333332,-5.166666666666668,25.915,-133.8941666666667,0,False
2021-02-07,35,35.0,28.0,27.0,-5.0,26.08,-130.39999999999998,0,False
2021-02-08,35,35.0,27.5,27.5,-4.5,26.581666666666667,-119.6175,0,False
2021-02-09,35,35.0,27.5,27.666666666666668,-4.333333333333332,26.749444444444446,-115.91425925925924,0,False
2021-02-10,34,35.0,27.5,27.5,-4.5,26.581666666666667,-119.6175,0,False
2021-02-11,37,36.2,29.0,28.0,-4.0,27.081666666666667,-108.32666666666667,0,False
2021-02-12,35,36.2,28.5,28.333333333333332,-3.666666666666668,27.41722222222222,-100.52981481481484,0,False
2021-02-13,33,36.2,27.5,28.333333333333332,-3.666666666666668,27.419999999999998,-100.54000000000002,0,False
2021-02-14,32,36.2,26.5,27.5,-4.5,26.587222222222223,-119.64250000000001,0,False
2021-02-15,31,36.2,26.0,26.666666666666668,-5.333333333333332,25.754444444444445,-137.357037037037,0,False
2021-02-16,30,34.2,25.5,26.0,-6.0,25.088333333333335,-150.53,0,False
2021-02-17,32,32.6,26.5,26.0,-6.0,25.08888888888889,-150.53333333333333,0,False
2021-02-18,34,33.2,28.0,26.666666666666668,-5.333333333333332,25.756666666666668,-137.36888888888888,0,False
2021-02-19,33,33.6,28.0,27.5,-4.5,26.592222222222222,-119.665,0,False
2021-02-20,34,34.0,28.0,28.0,-4.0,27.092777777777776,-108.3711111111111,0,False
2021-02-21,36,35.2,29.0,28.333333333333332,-3.666666666666668,27.42611111111111,-100.56240740740743,0,False
2021-02-22,36,36.0,29.5,28.833333333333332,-3.166666666666668,27.92611111111111,-88.4326851851852,0,False
2021-02-23,36,36.0,30.0,29.5,-2.5,28.59111111111111,-71.47777777777777,0,False
2021-02-24,37,36.6,30.5,30.0,-2.0,29.09,-58.18,0,False
2021-02-25,36,36.6,30.0,30.166666666666668,-1.8333333333333321,29.254444444444445,-53.633148148148116,0,False
2021-02-26,33,36.6,28.0,29.5,-2.5,28.584444444444443,-71.46111111111111,0,False
2021-02-27,36,36.6,29.0,29.0,-3.0,28.08,-84.24,0,False
2021-02-28,38,37.6,30.5,29.166666666666668,-2.833333333333332,28.242222222222225,-80.0196296296296,0,False
2021-03-01,39,38.6,31.5,30.333333333333332,-1.6666666666666679,29.40611111111111,-49.010185185185215,0,False
2021-03-02,38,38.6,31.0,31.0,-1.0,30.06888888888889,-30.06888888888889,0,False
2021-03-03,39,39.0,31.5,31.333333333333332,-0.6666666666666679,30.397222222222222,-20.26481481481485,0,False
2021-03-04,40,39.6,32.0,31.5,-0.5,30.559444444444445,-15.279722222222222,0,False
2021-03-05,38,39.6,31.0,31.5,-0.5,30.55611111111111,-15.278055555555556,0,False
2021-03-06,37,39.6,31.0,31.333333333333332,-0.6666666666666679,30.38611111111111,-20.25740740740744,0,False
2021-03-07,36,39.6,30.0,30.666666666666668,-1.3333333333333321,29.71611111111111,-39.621481481481446,0,False
2021-03-08,37,39.2,30.0,30.333333333333332,-1.6666666666666679,29.38,-48.9666666666667,0,False
2021-03-09,38,38.0,30.5,30.166666666666668,-1.8333333333333321,29.209444444444447,-53.55064814814812,0,False
2021-03-10,37,37.6,30.5,30.333333333333332,-1.6666666666666679,29.371666666666666,-48.95277777777781,0,False
2021-03-11,36,37.6,30.5,30.5,-1.5,29.535,-44.3025,0,False
2021-03-12,36,37.6,29.5,30.166666666666668,-1.8333333333333321,29.19888888888889,-53.53129629629627,0,False
2021-03-13,39,38.6,31.0,30.333333333333332,-1.6666666666666679,29.362222222222222,-48.93703703703707,0,False
2021-03-14,38,38.6,31.5,30.666666666666668,-1.3333333333333321,29.692222222222224,-39.5896296296296,0,False
2021-03-15,38,38.6,31.5,31.333333333333332,-0.6666666666666679,30.356666666666666,-20.23777777777781,0,False
2021-03-16,37,38.6,31.0,31.333333333333332,-0.6666666666666679,30.354444444444443,-20.23629629629633,0,False
2021-03-17,37,38.6,31.0,31.166666666666668,-0.8333333333333321,30.184444444444445,-25.15370370370367,0,False
2021-03-18,37,38.0,31.0,31.0,-1.0,30.013333333333332,-30.013333333333332,0,False
2021-03-19,35,37.6,30.0,30.666666666666668,-1.3333333333333321,29.675,-39.566666666666634,0,False
2021-03-20,35,37.0,29.5,30.166666666666668,-1.8333333333333321,29.169444444444444,-53.47731481481478,0,False
2021-03-21,37,37.0,30.5,30.0,-2.0,28.996666666666666,-57.99333333333333,0,False
2021-03-22,38,37.6,31.0,30.333333333333332,-1.6666666666666679,29.32611111111111,-48.87685185185189,0,False
2021-03-23,38,38.0,31.0,30.833333333333332,-1.1666666666666679,29.824444444444442,-34.79518518518522,0,False
2021-03-24,40,39.2,32.5,31.5,-0.5,30.488333333333333,-15.244166666666667,0,False
2021-03-25,40,40.0,32.5,32.0,0.0,30.985,0.0,0,False
2021-03-26,41,40.6,33.0,32.666666666666664,0.6666666666666643,31.64944444444444,21.099629629629554,1,False
2021-03-27,42,41.6,34.0,33.166666666666664,1.1666666666666643,32.14611111111111,37.50379629629622,1,False
2021-03-28,39,41.6,32.5,33.166666666666664,1.1666666666666643,32.14333333333333,37.50055555555548,1,True
2021-03-29,39,41.6,33.0,33.166666666666664,1.1666666666666643,32.14055555555555,37.497314814814736,1,True
2021-03-30,35,41.6,30.5,32.0,0.0,30.969444444444445,0.0,0,False
2021-03-31,34,40.8,29.5,31.0,-1.0,29.964444444444446,-29.964444444444446,0,False
2021-04-01,34,39.0,29.5,29.833333333333332,-2.166666666666668,28.793333333333333,-62.38555555555559,0,False
2021-04-02,33,37.4,29.0,29.333333333333332,-2.666666666666668,28.293333333333333,-75.44888888888892,0,False
2021-04-03,33,34.6,29.0,29.166666666666668,-2.833333333333332,28.12888888888889,-79.6985185185185,0,False
2021-04-04,35,34.6,30.5,29.5,-2.5,28.46388888888889,-71.15972222222223,0,False
2021-04-05,37,36.2,31.5,30.333333333333332,-1.6666666666666679,29.299999999999997,-48.833333333333364,0,False
2021-04-06,39,38.2,32.5,31.5,-0.5,30.47,-15.235,0,False
2021-04-07,38,38.6,32.0,32.0,0.0,30.970555555555556,0.0,0,False
2021-04-08,37,38.6,31.5,32.0,0.0,30.97,0.0,0,False
2021-04-09,36,38.6,31.5,31.666666666666668,-0.33333333333333215,30.63388888888889,-10.211296296296261,0,False
2021-04-10,37,38.6,31.5,31.5,-0.5,30.465,-15.2325,0,False
2021-04-11,39,38.6,33.0,32.0,0.0,30.96388888888889,0.0,0,False
2021-04-12,39,39.0,32.5,32.333333333333336,0.3333333333333357,31.296111111111113,10.432037037037112,1,False
2021-04-13,38,39.0,33.0,32.833333333333336,0.8333333333333357,31.795,26.49583333333341,1,False
2021-04-14,39,39.0,33.5,33.0,1.0,31.95777777777778,31.95777777777778,1,True
2021-04-15,37,39.0,32.0,32.833333333333336,0.8333333333333357,31.789444444444445,26.49120370370378,0,False
2021-04-16,36,39.0,31.0,32.166666666666664,0.1666666666666643,31.12111111111111,5.186851851851777,0,False
2021-04-17,36,38.6,31.0,31.333333333333332,-0.6666666666666679,30.285555555555554,-20.190370370370406,0,False
2021-04-18,38,38.6,32.5,31.5,-0.5,30.45111111111111,-15.225555555555555,0,False
2021-04-19,36,37.6,31.5,31.666666666666668,-0.33333333333333215,30.61777777777778,-10.20592592592589,0,False
2021-04-20,36,37.2,31.0,31.666666666666668,-0.33333333333333215,30.61777777777778,-10.20592592592589,0,False
2021-04-21,36,37.2,31.5,31.333333333333332,-0.6666666666666679,30.281666666666666,-20.187777777777814,0,False
2021-04-22,36,37.2,31.5,31.333333333333332,-0.6666666666666679,30.279444444444444,-20.18629629629633,0,False
2021-04-23,36,36.0,31.0,31.333333333333332,-0.6666666666666679,30.278888888888886,-20.18592592592596,0,False
2021-04-24,35,36.0,30.0,30.833333333333332,-1.1666666666666679,29.778333333333332,-34.74138888888892,0,False
2021-04-25,38,37.2,32.0,31.0,-1.0,29.944444444444443,-29.944444444444443,0,False
2021-04-26,36,37.2,32.0,31.333333333333332,-0.6666666666666679,30.279444444444444,-20.18629629629633,0,False
2021-04-27,37,37.6,32.5,32.166666666666664,0.1666666666666643,31.115555555555552,5.185925925925852,0,False
2021-04-28,37,37.6,32.0,32.166666666666664,0.1666666666666643,31.116666666666664,5.186111111111037,0,False
2021-04-29,37,37.6,32.5,32.333333333333336,0.3333333333333357,31.285555555555558,10.428518518518594,0,False
2021-04-30,36,37.0,32.0,32.166666666666664,0.1666666666666643,31.118888888888886,5.186481481481407,0,False
2021-05-01,38,37.6,33.0,32.5,0.5,31.453333333333333,15.726666666666667,1,False
2021-05-02,38,38.0,33.0,32.666666666666664,0.6666666666666643,31.617777777777775,21.078518518518443,1,False
2021-05-03,38,38.0,33.0,33.0,1.0,31.948333333333334,31.948333333333334,1,True
2021-05-04,37,38.0,32.5,32.833333333333336,0.8333333333333357,31.77777777777778,26.48148148148156,0,False
2021-05-05,37,38.0,32.5,32.666666666666664,0.6666666666666643,31.606666666666666,21.071111111111037,0,False
2021-05-06,37,38.0,32.5,32.5,0.5,31.435555555555556,15.717777777777778,0,False
2021-05-07,37,37.6,32.5,32.5,0.5,31.433333333333334,15.716666666666667,0,False
2021-05-08,37,37.0,32.5,32.5,0.5,31.432222222222222,15.716111111111111,0,False
2021-05-09,37,37.0,33.0,32.666666666666664,0.6666666666666643,31.598888888888887,21.06592592592585,0,False
2021-05-10,36,37.0,32.5,32.666666666666664,0.6666666666666643,31.598333333333333,21.06555555555548,0,False
2021-05-11,35,37.0,31.5,32.333333333333336,0.3333333333333357,31.263888888888893,10.421296296296372,0,False
2021-05-12,35,37.0,31.5,31.833333333333332,-0.16666666666666785,30.76222222222222,-5.1270370370370735,0,False
2021-05-13,35,36.6,31.5,31.5,-0.5,30.427777777777777,-15.213888888888889,0,False
2021-05-14,36,36.0,32.0,31.666666666666668,-0.33333333333333215,30.596111111111114,-10.198703703703668,0,False
2021-05-15,41,39.0,35.0,32.833333333333336,0.8333333333333357,31.763888888888893,26.469907407407486,1,False
2021-05-16,37,39.4,33.5,33.5,1.5,32.43222222222222,48.64833333333333,0,False
2021-05-17,31,39.4,29.0,32.5,0.5,31.433888888888887,15.716944444444444,0,False
2021-05-18,31,39.4,29.0,30.5,-1.5,29.430555555555557,-44.145833333333336,0,False
2021-05-19,31,39.4,29.0,29.0,-3.0,27.927777777777777,-83.78333333333333,0,False
2021-05-20,33,35.4,30.0,29.333333333333332,-2.666666666666668,28.263333333333332,-75.36888888888892,0,False
2021-05-21,34,33.6,30.5,29.833333333333332,-2.166666666666668,28.76722222222222,-62.32898148148151,0,False
2021-05-22,31,33.6,29.0,29.833333333333332,-2.166666666666668,28.77,-62.335000000000036,0,False
2021-05-23,33,33.6,30.0,29.833333333333332,-2.166666666666668,28.77111111111111,-62.33740740740744,0,False
2021-05-24,34,34.0,30.5,29.833333333333332,-2.166666666666668,28.772222222222222,-62.33981481481485,0,False
2021-05-25,33,34.0,30.0,30.166666666666668,-1.8333333333333321,29.108333333333334,-53.36527777777774,0,False
2021-05-26,32,33.6,30.0,30.166666666666668,-1.8333333333333321,29.109444444444446,-53.36731481481478,0,False
2021-05-27,33,33.6,30.5,30.166666666666668,-1.8333333333333321,29.10888888888889,-53.36629629629627,0,False
2021-05-28,34,34.0,31.0,30.5,-1.5,29.444444444444443,-44.166666666666664,0,False
2021-05-29,34,34.0,31.0,30.833333333333332,-1.1666666666666679,29.779999999999998,-34.74333333333337,0,False
2021-05-30,34,34.0,31.0,31.0,-1.0,29.948888888888888,-29.948888888888888,0,False
2021-05-31,32,34.0,30.0,30.666666666666668,-1.3333333333333321,29.616666666666667,-39.48888888888885,0,False
2021-06-01,33,34.0,30.0,30.333333333333332,-1.6666666666666679,29.285,-48.808333333333366,0,False
2021-06-02,33,34.0,29.5,29.833333333333332,-2.166666666666668,28.78611111111111,-62.36990740740744,0,False
2021-06-03,32,33.6,29.5,29.666666666666668,-2.333333333333332,28.622777777777777,-66.78648148148145,0,False
2021-06-04,33,33.0,30.0,29.666666666666668,-2.333333333333332,28.62611111111111,-66.79425925925922,0,False
2021-06-05,29,33.0,27.5,29.0,-3.0,27.963333333333335,-83.89,0,False
2021-06-06,30,33.0,28.0,28.5,-3.5,27.466666666666665,-96.13333333333333,0,False
2021-06-07,32,32.6,29.5,28.333333333333332,-3.666666666666668,27.302777777777777,-100.11018518518522,0,False
2021-06-08,31,32.6,29.0,28.833333333333332,-3.166666666666668,27.808333333333334,-88.05972222222226,0,False
2021-06-09,32,32.0,29.5,29.333333333333332,-2.666666666666668,28.313333333333333,-75.50222222222226,0,False
2021-06-10,30,32.0,28.5,29.0,-3.0,27.983333333333334,-83.95,0,False
2021-06-11,31,32.0,29.0,29.0,-3.0,27.98777777777778,-83.96333333333334,0,False
2021-06-12,31,31.6,29.0,28.833333333333332,-3.166666666666668,27.824444444444442,-88.11074074074077,0,False
2021-06-13,31,31.6,29.0,29.0,-3.0,27.994444444444444,-83.98333333333333,0,False
2021-06-14,30,31.0,28.5,28.833333333333332,-3.166666666666668,27.830555555555556,-88.13009259259263,0,False
2021-06-15,31,31.0,29.0,28.833333333333332,-3.166666666666668,27.833333333333332,-88.13888888888891,0,False
2021-06-16,31,31.0,28.5,28.666666666666668,-3.333333333333332,27.67,-92.2333333333333,0,False
2021-06-17,30,31.0,28.0,28.5,-3.5,27.510555555555555,-96.28694444444444,0,False
2021-06-18,30,31.0,28.0,28.166666666666668,-3.833333333333332,27.182222222222222,-104.19851851851848,0,False
2021-06-19,29,31.0,27.5,27.833333333333332,-4.166666666666668,26.849444444444444,-111.87268518518522,0,False
2021-06-20,31,31.0,28.5,28.0,-4.0,27.017222222222223,-108.06888888888889,0,False
2021-06-21,31,31.0,28.5,28.166666666666668,-3.833333333333332,27.185000000000002,-104.20916666666665,0,False
2021-06-22,32,31.6,29.5,28.833333333333332,-3.166666666666668,27.854444444444443,-88.20574074074077,0,False
2021-06-23,31,31.6,28.5,28.833333333333332,-3.166666666666668,27.856666666666666,-88.2127777777778,0,False
2021-06-24,29,31.6,27.5,28.5,-3.5,27.523888888888887,-96.33361111111111,0,False
2021-06-25,29,31.6,27.5,27.833333333333332,-4.166666666666668,26.857777777777777,-111.90740740740743,0,False
2021-06-26,32,32.0,29.0,28.0,-4.0,27.026666666666667,-108.10666666666667,0,False
2021-06-27,32,32.0,29.0,28.5,-3.5,27.529444444444444,-96.35305555555556,0,False
2021-06-28,31,32.0,28.5,28.833333333333332,-3.166666666666668,27.865555555555556,-88.24092592592596,0,False
2021-06-29,32,32.0,29.0,28.833333333333332,-3.166666666666668,27.86722222222222,-88.24620370370373,0,False
2021-06-30,32,32.0,29.5,29.0,-3.0,28.03611111111111,-84.10833333333333,0,False
2021-07-01,32,32.0,29.5,29.333333333333332,-2.666666666666668,28.37222222222222,-75.65925925925929,0,False
2021-07-02,32,32.0,29.5,29.5,-2.5,28.54111111111111,-71.35277777777777,0,False
2021-07-03,32,32.0,29.5,29.5,-2.5,28.541666666666668,-71.35416666666667,0,False
2021-07-04,32,32.0,29.0,29.333333333333332,-2.666666666666668,28.375555555555554,-75.66814814814818,0,False
2021-07-05,32,32.0,29.5,29.333333333333332,-2.666666666666668,28.375555555555554,-75.66814814814818,0,False
2021-07-06,33,32.6,30.0,29.5,-2.5,28.54222222222222,-71.35555555555555,0,False
2021-07-07,33,33.0,30.0,29.833333333333332,-2.166666666666668,28.876666666666665,-62.56611111111114,0,False
2021-07-08,31,33.0,29.0,29.666666666666668,-2.333333333333332,28.70777777777778,-66.98481481481478,0,False
2021-07-09,28,33.0,26.5,28.5,-3.5,27.538888888888888,-96.3861111111111,0,False
2021-07-10,30,33.0,28.5,28.0,-4.0,27.038333333333334,-108.15333333333334,0,False
2021-07-11,28,32.2,27.0,27.333333333333332,-4.666666666666668,26.371666666666666,-123.0677777777778,0,False
2021-07-12,30,30.6,28.0,27.833333333333332,-4.166666666666668,26.875,-111.9791666666667,0,False
2021-07-13,28,30.0,26.5,27.166666666666668,-4.833333333333332,26.208333333333336,-126.67361111111109,0,False
2021-07-14,28,30.0,27.0,27.166666666666668,-4.833333333333332,26.21055555555556,-126.68435185185183,0,False
2021-07-15,31,30.6,28.0,27.166666666666668,-4.833333333333332,26.21166666666667,-126.6897222222222,0,False
2021-07-16,29,30.6,27.5,27.5,-4.5,26.547777777777778,-119.465,0,False
2021-07-17,30,30.6,28.0,27.833333333333332,-4.166666666666668,26.882777777777775,-112.01157407407409,0,False
2021-07-18,30,30.6,28.5,28.0,-4.0,27.050555555555555,-108.20222222222222,0,False
2021-07-19,28,30.6,26.0,27.5,-4.5,26.551666666666666,-119.4825,0,False
2021-07-20,26,30.0,24.0,26.166666666666668,-5.833333333333332,25.218333333333334,-147.10694444444442,0,False
2021-07-21,26,30.0,25.0,25.0,-7.0,24.051111111111112,-168.35777777777778,0,False
2021-07-22,28,29.2,25.5,24.833333333333332,-7.166666666666668,23.88611111111111,-171.18379629629632,0,False
2021-07-23,28,28.0,27.0,25.833333333333332,-6.166666666666668,24.89111111111111,-153.4951851851852,0,False
2021-07-24,30,29.2,27.5,26.666666666666668,-5.333333333333332,25.728333333333335,-137.21777777777777,0,False
2021-07-25,29,29.6,27.5,27.333333333333332,-4.666666666666668,26.399444444444445,-123.19740740740744,0,False
2021-07-26,29,29.6,27.5,27.5,-4.5,26.567777777777778,-119.555,0,False
2021-07-27,29,29.6,27.5,27.5,-4.5,26.567777777777778,-119.555,0,False
2021-07-28,29,29.6,27.5,27.5,-4.5,26.567777777777778,-119.555,0,False
2021-07-29,29,29.0,27.5,27.5,-4.5,26.569444444444443,-119.5625,0,False
2021-07-30,27,29.0,26.0,27.0,-5.0,26.07111111111111,-130.35555555555555,0,False
2021-07-31,30,29.6,27.0,26.833333333333332,-5.166666666666668,25.905555555555555,-133.8453703703704,0,False
2021-08-01,30,30.0,28.5,27.166666666666668,-4.833333333333332,26.240555555555556,-126.82935185185183,0,False
2021-08-02,30,30.0,28.0,27.833333333333332,-4.166666666666668,26.91111111111111,-112.12962962962966,0,False
2021-08-03,29,30.0,27.5,28.0,-4.0,27.080555555555556,-108.32222222222222,0,False
2021-08-04,30,30.0,28.0,27.833333333333332,-4.166666666666668,26.915,-112.14583333333336,0,False
2021-08-05,31,30.6,28.5,28.0,-4.0,27.083333333333332,-108.33333333333333,0,False
2021-08-06,30,30.6,28.0,28.166666666666668,-3.833333333333332,27.25166666666667,-104.46472222222219,0,False
2021-08-07,31,31.0,28.5,28.333333333333332,-3.666666666666668,27.419999999999998,-100.54000000000002,0,False
2021-08-08,31,31.0,28.5,28.333333333333332,-3.666666666666668,27.421666666666667,-100.54611111111114,0,False
2021-08-09,31,31.0,28.5,28.5,-3.5,27.590555555555554,-96.56694444444443,0,False
2021-08-10,30,31.0,28.0,28.333333333333332,-3.666666666666668,27.424444444444443,-100.55629629629632,0,False
2021-08-11,31,31.0,28.0,28.166666666666668,-3.833333333333332,27.255555555555556,-104.4796296296296,0,False
2021-08-12,30,31.0,28.0,28.0,-4.0,27.08888888888889,-108.35555555555555,0,False
2021-08-13,31,31.0,28.5,28.166666666666668,-3.833333333333332,27.254444444444445,-104.47537037037034,0,False
2021-08-14,29,31.0,27.0,27.833333333333332,-4.166666666666668,26.92111111111111,-112.17129629629632,0,False
2021-08-15,30,31.0,27.5,27.666666666666668,-4.333333333333332,26.75277777777778,-115.92870370370368,0,False
2021-08-16,31,31.0,28.0,27.5,-4.5,26.584444444444443,-119.63,0,False
2021-08-17,28,31.0,26.0,27.166666666666668,-4.833333333333332,26.252222222222223,-126.88574074074072,0,False
2021-08-18,26,30.6,24.5,26.166666666666668,-5.833333333333332,25.252222222222223,-147.3046296296296,0,False
2021-08-19,27,30.6,26.0,25.5,-6.5,24.585555555555555,-159.8061111111111,0,False
2021-08-20,27,29.8,26.0,25.5,-6.5,24.588333333333335,-159.82416666666668,0,False
2021-08-21,27,27.6,25.5,25.833333333333332,-6.166666666666668,24.923333333333332,-153.69388888888892,0,False
2021-08-22,27,27.0,25.5,25.666666666666668,-6.333333333333332,24.754444444444445,-156.77814814814812,0,False
2021-08-23,30,28.8,27.0,26.0,-6.0,25.086666666666666,-150.51999999999998,0,False
2021-08-24,31,30.6,28.0,26.833333333333332,-5.166666666666668,25.919999999999998,-133.92000000000002,0,False
2021-08-25,30,30.6,27.5,27.5,-4.5,26.588333333333335,-119.64750000000001,0,False
2021-08-26,30,30.6,28.0,27.833333333333332,-4.166666666666668,26.92222222222222,-112.17592592592595,0,False
2021-08-27,31,31.0,28.5,28.0,-4.0,27.088333333333335,-108.35333333333334,0,False
2021-08-28,31,31.0,28.0,28.166666666666668,-3.833333333333332,27.255000000000003,-104.47749999999998,0,False
2021-08-29,31,31.0,28.0,28.166666666666668,-3.833333333333332,27.254444444444445,-104.47537037037034,0,False
2021-08-30,30,31.0,27.5,27.833333333333332,-4.166666666666668,26.919999999999998,-112.16666666666669,0,False
2021-08-31,26,31.0,25.0,26.833333333333332,-5.166666666666668,25.919444444444444,-133.91712962962967,0,False
2021-09-01,29,31.0,27.0,26.5,-5.5,25.58388888888889,-140.7113888888889,0,False
2021-09-02,30,30.6,27.0,26.333333333333332,-5.666666666666668,25.416666666666664,-144.0277777777778,0,False
2021-09-03,30,30.0,27.5,27.166666666666668,-4.833333333333332,26.25388888888889,-126.89379629629627,0,False
2021-09-04,31,30.6,28.0,27.5,-4.5,26.588333333333335,-119.64750000000001,0,False
2021-09-05,29,30.6,27.0,27.5,-4.5,26.58888888888889,-119.65,0,False
2021-09-06,30,30.6,27.5,27.5,-4.5,26.589444444444446,-119.6525,0,False
2021-09-07,26,30.6,24.5,26.333333333333332,-5.666666666666668,25.423333333333332,-144.0655555555556,0,False
2021-09-08,27,30.6,26.0,26.0,-6.0,25.09111111111111,-150.54666666666668,0,False
2021-09-09,29,29.6,27.0,25.833333333333332,-6.166666666666668,24.925555555555555,-153.70759259259262,0,False
2021-09-10,29,29.6,27.0,26.666666666666668,-5.333333333333332,25.763333333333335,-137.40444444444444,0,False
2021-09-11,29,29.0,27.0,27.0,-5.0,26.099444444444444,-130.4972222222222,0,False
2021-09-12,27,29.0,26.0,26.666666666666668,-5.333333333333332,25.767222222222223,-137.42518518518517,0,False
2021-09-13,29,29.0,27.0,26.666666666666668,-5.333333333333332,25.768333333333334,-137.43111111111108,0,False
2021-09-14,27,29.0,26.0,26.333333333333332,-5.666666666666668,25.43611111111111,-144.13796296296297,0,False
2021-09-15,28,29.0,26.0,26.333333333333332,-5.666666666666668,25.438888888888886,-144.1537037037037,0,False
2021-09-16,31,30.2,28.0,26.666666666666668,-5.333333333333332,25.772222222222222,-137.4518518518518,0,False
2021-09-17,31,31.0,28.0,27.333333333333332,-4.666666666666668,26.440555555555555,-123.38925925925929,0,False
2021-09-18,31,31.0,27.5,27.833333333333332,-4.166666666666668,26.942777777777778,-112.2615740740741,0,False
2021-09-19,31,31.0,27.5,27.666666666666668,-4.333333333333332,26.77388888888889,-116.02018518518516,0,False
2021-09-20,30,31.0,27.0,27.333333333333332,-4.666666666666668,26.436666666666664,-123.37111111111113,0,False
2021-09-21,29,31.0,26.5,27.0,-5.0,26.101666666666667,-130.50833333333333,0,False
2021-09-22,29,31.0,26.5,26.666666666666668,-5.333333333333332,25.76666666666667,-137.42222222222222,0,False
2021-09-23,29,30.6,26.0,26.333333333333332,-5.666666666666668,25.431666666666665,-144.1127777777778,0,False
2021-09-24,31,30.6,27.5,26.666666666666668,-5.333333333333332,25.76388888888889,-137.4074074074074,0,False
2021-09-25,29,30.2,27.0,26.833333333333332,-5.166666666666668,25.93111111111111,-133.97740740740744,0,False
2021-09-26,29,30.2,27.0,27.166666666666668,-4.833333333333332,26.26666666666667,-126.95555555555553,0,False
2021-09-27,29,30.2,27.0,27.0,-5.0,26.1,-130.5,0,False
2021-09-28,26,30.2,25.0,26.333333333333332,-5.666666666666668,25.434444444444445,-144.12851851851855,0,False
2021-09-29,28,29.0,26.5,26.166666666666668,-5.833333333333332,25.269444444444446,-147.40509259259258,0,False
2021-09-30,31,30.2,27.5,26.333333333333332,-5.666666666666668,25.43722222222222,-144.1442592592593,0,False
2021-10-01,32,31.6,28.0,27.333333333333332,-4.666666666666668,26.440555555555555,-123.38925925925929,0,False
2021-10-02,31,31.6,28.0,27.833333333333332,-4.166666666666668,26.941666666666666,-112.25694444444447,0,False
2021-10-03,32,32.0,28.5,28.166666666666668,-3.833333333333332,27.272222222222222,-104.54351851851848,0,False
2021-10-04,33,32.6,29.5,28.666666666666668,-3.333333333333332,27.77111111111111,-92.57037037037034,0,False
2021-10-05,34,33.6,30.0,29.333333333333332,-2.666666666666668,28.436666666666664,-75.83111111111114,0,False
2021-10-06,34,34.0,30.0,29.833333333333332,-2.166666666666668,28.935555555555553,-62.69370370370373,0,False
2021-10-07,33,34.0,29.0,29.666666666666668,-2.333333333333332,28.767222222222223,-67.12351851851848,0,False
2021-10-08,32,34.0,28.0,29.0,-3.0,28.09722222222222,-84.29166666666666,0,False
2021-10-09,31,34.0,28.0,28.333333333333332,-3.666666666666668,27.427777777777777,-100.56851851851854,0,False
2021-10-10,29,33.6,26.5,27.5,-4.5,26.589444444444446,-119.6525,0,False
2021-10-11,33,33.0,29.0,27.833333333333332,-4.166666666666668,26.920555555555556,-112.16898148148151,0,False
2021-10-12,33,33.0,29.5,28.333333333333332,-3.666666666666668,27.419444444444444,-100.537962962963,0,False
2021-10-13,34,33.6,29.5,29.333333333333332,-2.666666666666668,28.419999999999998,-75.78666666666669,0,False
2021-10-14,35,34.6,30.0,29.666666666666668,-2.333333333333332,28.75111111111111,-67.08592592592589,0,False
2021-10-15,35,35.0,29.5,29.666666666666668,-2.333333333333332,28.747222222222224,-67.07685185185183,0,False
2021-10-16,35,35.0,29.0,29.5,-2.5,28.57777777777778,-71.44444444444444,0,False
2021-10-17,34,35.0,29.5,29.333333333333332,-2.666666666666668,28.406666666666666,-75.75111111111114,0,False
2021-10-18,32,35.0,28.5,29.0,-3.0,28.069444444444443,-84.20833333333333,0,False
2021-10-19,32,35.0,27.5,28.5,-3.5,27.568333333333335,-96.48916666666668,0,False
2021-10-20,33,34.6,27.5,27.833333333333332,-4.166666666666668,26.9,-112.08333333333336,0,False
2021-10-21,34,34.0,28.5,27.833333333333332,-4.166666666666668,26.898888888888887,-112.07870370370372,0,False
2021-10-22,34,34.0,28.0,28.0,-4.0,27.065555555555555,-108.26222222222222,0,False
2021-10-23,33,34.0,28.0,28.166666666666668,-3.833333333333332,27.23166666666667,-104.38805555555554,0,False
2021-10-24,33,34.0,27.5,27.833333333333332,-4.166666666666668,26.89611111111111,-112.06712962962966,0,False
2021-10-25,33,34.0,27.5,27.666666666666668,-4.333333333333332,26.727777777777778,-115.82037037037034,0,False
2021-10-26,34,34.0,28.5,27.833333333333332,-4.166666666666668,26.89222222222222,-112.05092592592595,0,False
2021-10-27,35,34.6,29.0,28.333333333333332,-3.666666666666668,27.39222222222222,-100.43814814814817,0,False
2021-10-28,34,34.6,28.0,28.5,-3.5,27.558333333333334,-96.45416666666667,0,False
2021-10-29,34,34.6,28.0,28.333333333333332,-3.666666666666668,27.39,-100.43000000000004,0,False
